    0.0000000000  -17.4925830000  -14.7913700000  -14.4338160000   -9.8234190000   -8.4478360000   -8.3284800000   -6.8161020000   -6.6731210000   -5.1796580000   -5.1039220000   -3.3043990000   -3.2366070000   -2.1416790000   -2.1119200000   -1.8912520000    1.9487060000    4.1139510000    4.5089990000    5.5938500000    5.8328870000    5.9273420000    7.0857710000    7.7512350000    8.4098950000    9.4323960000   10.1276720000   10.6736990000   11.3718340000   13.0462790000   13.2456140000   13.4967180000   13.8762560000   13.9420830000   15.0540490000   15.3992270000   15.8626880000   16.5184560000   17.5547890000   17.9754360000   18.2173090000   18.5389110000   19.8453570000   19.9185900000   20.0469030000   20.1787720000   21.7972600000   22.0198530000   22.1686890000
    0.0151593781  -17.4923210000  -14.8004230000  -14.4238160000   -9.8286970000   -8.4497550000   -8.3216690000   -6.8250290000   -6.6633380000   -5.1790650000   -5.1029990000   -3.3095340000   -3.2349030000   -2.1421210000   -2.1383960000   -1.8638510000    1.9485910000    4.1115970000    4.5099730000    5.5793880000    5.8343220000    5.9424830000    7.0840200000    7.7522170000    8.4102690000    9.4360420000   10.1316940000   10.6740750000   11.3699040000   13.0415980000   13.2469650000   13.4959400000   13.8319410000   13.9843600000   15.0528670000   15.4005020000   15.8623840000   16.5153120000   17.5253790000   17.9769420000   18.2485390000   18.5309800000   19.8395780000   19.9262810000   20.0504230000   20.1749290000   21.8035620000   22.0088810000   22.1708540000
    0.0303187562  -17.4914930000  -14.8250230000  -14.3963450000   -9.8443060000   -8.4543140000   -8.3026320000   -6.8468310000   -6.6389090000   -5.1772860000   -5.1002500000   -3.3232500000   -3.2314000000   -2.1968250000   -2.1434400000   -1.8026440000    1.9482360000    4.1045510000    4.5129030000    5.5420940000    5.8386440000    5.9818700000    7.0787320000    7.7551990000    8.4115580000    9.4468710000   10.1438070000   10.6753210000   11.3643150000   13.0280530000   13.2510140000   13.4925790000   13.7663100000   14.0451880000   15.0497910000   15.4040750000   15.8616100000   16.5061160000   17.4496140000   17.9811060000   18.3297320000   18.5083560000   19.8281130000   19.9366140000   20.0678260000   20.1635540000   21.8221720000   21.9771720000   22.1776330000
    0.0454781343  -17.4901470000  -14.8600790000  -14.3565400000   -9.8696980000   -8.4594790000   -8.2740340000   -6.8745150000   -6.6067910000   -5.1743250000   -5.0957580000   -3.3428250000   -3.2286990000   -2.2660180000   -2.1457160000   -1.7288240000    1.9476300000    4.0928020000    4.5177780000    5.4921230000    5.8458570000    6.0352910000    7.0698070000    7.7600820000    8.4142080000    9.4645250000   10.1637940000   10.6773570000   11.3548170000   13.0062830000   13.2577470000   13.4824650000   13.7032830000   14.1033390000   15.0451460000   15.4093300000   15.8604230000   16.4911990000   17.3481360000   17.9864320000   18.4401640000   18.4739590000   19.8152240000   19.9346430000   20.1086750000   20.1447460000   21.8516970000   21.9276340000   22.1886470000
    0.0606375124  -17.4882590000  -14.9012290000  -14.3086850000   -9.9040100000   -8.4639420000   -8.2380930000   -6.9043730000   -6.5705720000   -5.1701850000   -5.0896490000   -3.3664410000   -3.2283770000   -2.3387000000   -2.1490080000   -1.6496640000    1.9467500000    4.0764070000    4.5246170000    5.4362620000    5.8559940000    6.0960860000    7.0571030000    7.7669290000    8.4188820000    9.4884860000   10.1914910000   10.6801900000   11.3414480000   12.9776750000   13.2671470000   13.4581280000   13.6519780000   14.1564710000   15.0396670000   15.4152640000   15.8590820000   16.4715840000   17.2342890000   17.9905910000   18.4324620000   18.5663780000   19.7982530000   19.9252380000   20.1190130000   20.1700170000   21.8640770000   21.8905860000   22.2042130000
    0.0757968905  -17.4858590000  -14.9456950000  -14.2555860000   -9.9462490000   -8.4672080000   -8.1964300000   -6.9347300000   -6.5317910000   -5.1648760000   -5.0821070000   -3.3930120000   -3.2312140000   -2.4124150000   -2.1534330000   -1.5676340000    1.9455490000    4.0553730000    4.5334130000    5.3780880000    5.8690810000    6.1605910000    7.0404580000    7.7754890000    8.4263460000    9.5181340000   10.2265620000   10.6837650000   11.3240740000   12.9434730000   13.2791810000   13.4127030000   13.6191600000   14.2031040000   15.0338740000   15.4207650000   15.8578800000   16.4481490000   17.1148210000   17.9898740000   18.3894680000   18.7012720000   19.7718970000   19.9195410000   20.0866480000   20.2445350000   21.7902300000   21.9366630000   22.2244310000
    0.0909562686  -17.4829360000  -14.9918280000  -14.1988810000   -9.9953640000   -8.4691830000   -8.1503420000   -6.9647100000   -6.4911210000   -5.1584050000   -5.0733670000   -3.4217780000   -3.2375590000   -2.4861530000   -2.1591170000   -1.4837330000    1.9439840000    4.0297920000    4.5441720000    5.3195590000    5.8851730000    6.2269920000    7.0197780000    7.7857900000    8.4373780000    9.5528270000   10.2686640000   10.6880140000   11.3026890000   12.9050090000   13.2938180000   13.3491930000   13.6018220000   14.2426530000   15.0282510000   15.4246450000   15.8571660000   16.4219940000   16.9932120000   17.9796860000   18.3512610000   18.8411220000   19.7355120000   19.9228290000   20.0483880000   20.3277530000   21.7095290000   21.9876590000   22.2492750000
    0.1061156467  -17.4795260000  -15.0386350000  -14.1395430000  -10.0503550000   -8.4699480000   -8.1009620000   -6.9937340000   -6.4488720000   -5.1507820000   -5.0637170000   -3.4521010000   -3.2475750000   -2.5594310000   -2.1661950000   -1.3984580000    1.9419860000    3.9997590000    4.5568900000    5.2617130000    5.9043020000    6.2941990000    6.9949990000    7.7977050000    8.4526690000    9.5918690000   10.3172580000   10.6928770000   11.2772670000   12.8634310000   13.2752530000   13.3110070000   13.5919720000   14.2745710000   15.0227570000   15.4259760000   15.8573000000   16.3943300000   16.8712680000   17.9558050000   18.3231140000   18.9835610000   19.6923770000   19.9347570000   20.0048380000   20.4165260000   21.6248320000   22.0413750000   22.2790480000
    0.1212750248  -17.4756340000  -15.0855310000  -14.0781630000  -10.1103040000   -8.4696260000   -8.0493750000   -7.0213120000   -6.4051960000   -5.1420230000   -5.0534980000   -3.4834020000   -3.2612720000   -2.6319820000   -2.1748220000   -1.3120840000    1.9394600000    3.9654060000    4.5715590000    5.2052660000    5.9264950000    6.3615100000    6.9661590000    7.8111140000    8.4727520000    9.6346570000   10.3717320000   10.6982900000   11.2479130000   12.8198400000   13.1963010000   13.3306910000   13.5841680000   14.2987150000   15.0171420000   15.4239550000   15.8586410000   16.3662540000   16.7500630000   17.9170170000   18.3068920000   19.1267630000   19.6472460000   19.9533390000   19.9566780000   20.5086340000   21.5386190000   22.0958550000   22.3140140000
    0.1365375100  -17.4712670000  -15.1324130000  -14.0147010000  -10.1748570000   -8.4683330000   -7.9963040000   -7.0470940000   -6.3598670000   -5.1320690000   -5.0430380000   -3.5153250000   -3.2787370000   -2.7041120000   -2.1852190000   -1.2241880000    1.9363230000    3.9266580000    4.5882850000    5.1503220000    5.9519680000    6.4288740000    6.9331610000    7.8260030000    8.4981790000    9.6808900000   10.4314740000   10.7044120000   11.2147080000   12.7748040000   13.1142330000   13.3529610000   13.5755210000   14.3153380000   15.0103810000   15.4177350000   15.8613370000   16.3385940000   16.6295180000   17.8654510000   18.3001320000   19.2700400000   19.6033860000   19.9042700000   19.9772340000   20.6031280000   21.4527280000   22.1494480000   22.3547080000
