    0.0000000000  -19.4518030000  -18.2863170000  -16.0941410000  -15.0877350000  -14.7273990000  -14.6912450000  -14.6520630000  -14.4471980000  -14.1603260000  -13.8884520000  -13.8823540000  -13.8210240000  -13.6732480000  -12.7561180000   -6.9484360000   -6.9305460000   -6.7627530000   -6.5354530000   -6.2353720000   -5.8504630000   -5.8382480000   -5.7222400000   -5.5722510000   -5.2162820000   -5.2071490000   -4.4458140000   -3.8321480000   -3.5820550000   -3.3149280000   -2.3459290000   -2.1792640000   -2.1313380000   -2.0442720000   -0.9232580000   -0.9187390000   -0.1371110000   -0.0307320000    2.9382150000    3.2180050000    3.5337540000    5.8836630000    7.4327880000    7.9203070000    9.7453980000   10.2767100000   10.3899750000   10.8148700000   11.2122380000
    0.0171984607  -19.4517780000  -18.2863100000  -16.0941350000  -15.0877150000  -14.7273980000  -14.6912440000  -14.6520600000  -14.4471980000  -14.1603020000  -13.8884510000  -13.8823530000  -13.8210180000  -13.6732480000  -12.7561460000   -6.9497370000   -6.9296910000   -6.7627400000   -6.5354330000   -6.2351160000   -5.8505310000   -5.8383100000   -5.7222400000   -5.5720830000   -5.2162820000   -5.2060700000   -4.4456090000   -3.8379520000   -3.5813680000   -3.3084450000   -2.3529820000   -2.1840140000   -2.1242900000   -2.0394450000   -0.9275170000   -0.9238770000   -0.1373350000   -0.0211810000    2.9306880000    3.2159750000    3.5409810000    5.8830770000    7.4254390000    7.9304750000    9.7454080000   10.2764820000   10.3881130000   10.8102170000   11.2118080000
    0.0343969215  -19.4517740000  -18.2863790000  -16.0941440000  -15.0876830000  -14.7273980000  -14.6912440000  -14.6520510000  -14.4471980000  -14.1602360000  -13.8884510000  -13.8823520000  -13.8210030000  -13.6732480000  -12.7562520000   -6.9530940000   -6.9276610000   -6.7627030000   -6.5353780000   -6.2343610000   -5.8507320000   -5.8384970000   -5.7222390000   -5.5715910000   -5.2162820000   -5.2028390000   -4.4449970000   -3.8545610000   -3.5793260000   -3.2898190000   -2.3718760000   -2.1965780000   -2.1054690000   -2.0266640000   -0.9527710000   -0.9257690000   -0.1380190000    0.0064010000    2.9084770000    3.2110740000    3.5610140000    5.8813050000    7.4051220000    7.9591740000    9.7454100000   10.2757230000   10.3823650000   10.7966230000   11.2104820000
    0.0515953811  -19.4517320000  -18.2864150000  -16.0941520000  -15.0876110000  -14.7273970000  -14.6912440000  -14.6520350000  -14.4471980000  -14.1601310000  -13.8884510000  -13.8823500000  -13.8209760000  -13.6732480000  -12.7564130000   -6.9576920000   -6.9252290000   -6.7626430000   -6.5352890000   -6.2331360000   -5.8510620000   -5.8388020000   -5.7222390000   -5.5707960000   -5.2162810000   -5.1974650000   -4.4439940000   -3.8799810000   -3.5759490000   -3.2610240000   -2.3982540000   -2.2138510000   -2.0791590000   -2.0090190000   -0.9918470000   -0.9288980000   -0.1391360000    0.0493350000    2.8728800000    3.2057920000    3.5902310000    5.8784230000    7.3758380000    8.0024570000    9.7454170000   10.2745700000   10.3728170000   10.7751950000   11.2083210000
    0.0687938445  -19.4516950000  -18.2864860000  -16.0941640000  -15.0875160000  -14.7273970000  -14.6912440000  -14.6520120000  -14.4471980000  -14.1599900000  -13.8884520000  -13.8823510000  -13.8209400000  -13.6732480000  -12.7566400000   -6.9630540000   -6.9228030000   -6.7625600000   -6.5351660000   -6.2314870000   -5.8515130000   -5.8392180000   -5.7222390000   -5.5697340000   -5.2162810000   -5.1899680000   -4.4426270000   -3.9119060000   -3.5712740000   -3.2243530000   -2.4287760000   -2.2335240000   -2.0487280000   -1.9888560000   -1.0415190000   -0.9332200000   -0.1406780000    0.1044150000    2.8258590000    3.2017840000    3.6249250000    5.8744290000    7.3415050000    8.0562280000    9.7453980000   10.2729900000   10.3590870000   10.7476050000   11.2053270000
    0.0859923053  -19.4516510000  -18.2865920000  -16.0941820000  -15.0874050000  -14.7273970000  -14.6912440000  -14.6519860000  -14.4471980000  -14.1598110000  -13.8884520000  -13.8823510000  -13.8208950000  -13.6732480000  -12.7569260000   -6.9689280000   -6.9205470000   -6.7624580000   -6.5350130000   -6.2294740000   -5.8520720000   -5.8397350000   -5.7222390000   -5.5684520000   -5.2162820000   -5.1803790000   -4.4409250000   -3.9483190000   -3.5653580000   -3.1818140000   -2.4614290000   -2.2542210000   -2.0161930000   -1.9675450000   -1.0988660000   -0.9386840000   -0.1426010000    0.1687240000    2.7696390000    3.1996030000    3.6622710000    5.8693880000    7.3050960000    8.1173640000    9.7453720000   10.2710450000   10.3408540000   10.7158600000   11.2016420000
    0.1031907660  -19.4515540000  -18.2866590000  -16.0941890000  -15.0872610000  -14.7273950000  -14.6912440000  -14.6519540000  -14.4471970000  -14.1595950000  -13.8884510000  -13.8823480000  -13.8208430000  -13.6732470000  -12.7572490000   -6.9751500000   -6.9185190000   -6.7623370000   -6.5348330000   -6.2271690000   -5.8527260000   -5.8403400000   -5.7222390000   -5.5670000000   -5.2162810000   -5.1687490000   -4.4389270000   -3.9876670000   -3.5582780000   -3.1349010000   -2.4950340000   -2.2751450000   -1.9827060000   -1.9458830000   -1.1615600000   -0.9452230000   -0.1448520000    0.2399390000    2.7062430000    3.1991910000    3.7003700000    5.8634300000    7.2686150000    8.1836990000    9.7453860000   10.2688070000   10.3180380000   10.6820830000   11.1743610000
    0.1203892267  -19.4514960000  -18.2867970000  -16.0942110000  -15.0871150000  -14.7273960000  -14.6912440000  -14.6519200000  -14.4471970000  -14.1593600000  -13.8884510000  -13.8823490000  -13.8207860000  -13.6732470000  -12.7576270000   -6.9815870000   -6.9167300000   -6.7622030000   -6.5346320000   -6.2246480000   -5.8534580000   -5.8410180000   -5.7222390000   -5.5654360000   -5.2162810000   -5.1551570000   -4.4366830000   -4.0288080000   -3.5501340000   -3.0847630000   -2.5288570000   -2.2958040000   -1.9490520000   -1.9244040000   -1.2278520000   -0.9527600000   -0.1474020000    0.3163020000    2.6372550000    3.2002110000    3.7378870000    5.8566250000    7.2333120000    8.2536640000    9.7453520000   10.2662740000   10.2904470000   10.6479680000   11.1225470000
    0.1375876875  -19.4513930000  -18.2869140000  -16.0942240000  -15.0869490000  -14.7273950000  -14.6912440000  -14.6518830000  -14.4471970000  -14.1591000000  -13.8884510000  -13.8823480000  -13.8207220000  -13.6732470000  -12.7580350000   -6.9881170000   -6.9151690000   -6.7620580000   -6.5344130000   -6.2219890000   -5.8542500000   -5.8417520000   -5.7222390000   -5.5638110000   -5.2162810000   -5.1397080000   -4.4342460000   -4.0708890000   -3.5410410000   -3.0321760000   -2.5623770000   -2.3158480000   -1.9157170000   -1.9034560000   -1.2964450000   -0.9611820000   -0.1501770000    0.3965630000    2.5638960000    3.2023550000    3.7740290000    5.8491390000    7.2000390000    8.3261310000    9.7453300000   10.2583400000   10.2635710000   10.6148350000   11.0735700000
    0.1547861471  -19.4513120000  -18.2870470000  -16.0942450000  -15.0867760000  -14.7273950000  -14.6912430000  -14.6518430000  -14.4471970000  -14.1588300000  -13.8884500000  -13.8823480000  -13.8206560000  -13.6732470000  -12.7584630000   -6.9946250000   -6.9138210000   -6.7619040000   -6.5341820000   -6.2192690000   -5.8550820000   -5.8425230000   -5.7222380000   -5.5621770000   -5.2162800000   -5.1225510000   -4.4316730000   -4.1132660000   -3.5311450000   -2.9777610000   -2.5952090000   -2.3350260000   -1.8833130000   -1.8831010000   -1.3663780000   -0.9703600000   -0.1531140000    0.4797420000    2.4870490000    3.2053040000    3.8081520000    5.8411410000    7.1692450000    8.4001740000    9.7453280000   10.2221640000   10.2607100000   10.5833620000   11.0272360000
