# End points of segments: 
#   0.00000000 0.07264990 0.22763010 0.30028000 0.45526020 0.64539560 0.71804550 0.90818090 1.01832890 1.09097880 1.20112690 
0.000000 -0.030579
0.001453 0.004752
0.002906 0.008089
0.004359 0.011687
0.005812 0.015367
0.007265 0.019081
0.008718 0.022812
0.010171 0.026550
0.011624 0.030290
0.013077 0.034029
0.014530 0.037764
0.015983 0.041489
0.017436 0.045204
0.018889 0.048903
0.020342 0.052584
0.021795 0.056243
0.023248 0.059875
0.024701 0.063476
0.026154 0.067042
0.027607 0.070569
0.029060 0.074053
0.030513 0.077487
0.031966 0.080869
0.033419 0.084194
0.034872 0.087457
0.036325 0.090653
0.037778 0.093779
0.039231 0.096829
0.040684 0.099799
0.042137 0.102685
0.043590 0.105482
0.045043 0.108186
0.046496 0.110791
0.047949 0.113294
0.049402 0.115689
0.050855 0.117971
0.052308 0.120136
0.053761 0.122180
0.055214 0.124096
0.056667 0.125880
0.058120 0.127527
0.059573 0.129034
0.061026 0.130395
0.062479 0.131607
0.063932 0.132666
0.065385 0.133567
0.066838 0.134310
0.068291 0.134889
0.069744 0.135305
0.071197 0.135555
0.072650 0.135638

0.072650 0.135638
0.075749 0.135638
0.078849 0.135638
0.081949 0.135638
0.085048 0.135638
0.088148 0.135638
0.091247 0.135638
0.094347 0.135638
0.097447 0.135638
0.100546 0.135638
0.103646 0.135638
0.106745 0.135638
0.109845 0.135638
0.112945 0.135638
0.116044 0.135638
0.119144 0.135638
0.122244 0.135638
0.125343 0.135638
0.128443 0.135638
0.131542 0.135638
0.134642 0.135638
0.137742 0.135638
0.140841 0.135638
0.143941 0.135638
0.147040 0.135638
0.150140 0.135638
0.153240 0.135638
0.156339 0.135638
0.159439 0.135638
0.162538 0.135638
0.165638 0.135638
0.168738 0.135638
0.171837 0.135638
0.174937 0.135638
0.178036 0.135638
0.181136 0.135638
0.184236 0.135638
0.187335 0.135638
0.190435 0.135638
0.193534 0.135638
0.196634 0.135638
0.199734 0.135638
0.202833 0.135638
0.205933 0.135638
0.209033 0.135638
0.212132 0.135638
0.215232 0.135638
0.218331 0.135638
0.221431 0.135638
0.224530 0.135638
0.227630 0.135638

0.227630 0.135638
0.229083 0.135555
0.230536 0.135305
0.231989 0.134889
0.233442 0.134310
0.234895 0.133567
0.236348 0.132666
0.237801 0.131607
0.239254 0.130395
0.240707 0.129034
0.242160 0.127527
0.243613 0.125880
0.245066 0.124096
0.246519 0.122180
0.247972 0.120136
0.249425 0.117971
0.250878 0.115689
0.252331 0.113294
0.253784 0.110791
0.255237 0.108186
0.256690 0.105482
0.258143 0.102685
0.259596 0.099799
0.261049 0.096829
0.262502 0.093779
0.263955 0.090653
0.265408 0.087457
0.266861 0.084194
0.268314 0.080869
0.269767 0.077487
0.271220 0.074053
0.272673 0.070569
0.274126 0.067042
0.275579 0.063476
0.277032 0.059875
0.278485 0.056243
0.279938 0.052584
0.281391 0.048903
0.282844 0.045204
0.284297 0.041489
0.285750 0.037764
0.287203 0.034029
0.288656 0.030290
0.290109 0.026550
0.291562 0.022812
0.293015 0.019081
0.294468 0.015367
0.295921 0.011687
0.297374 0.008089
0.298827 0.004752
0.300280 -0.030579

0.300280 -0.030579
0.303380 -0.030579
0.306479 -0.030579
0.309579 -0.030579
0.312678 -0.030579
0.315778 -0.030579
0.318878 -0.030579
0.321977 -0.030579
0.325077 -0.030579
0.328176 -0.030579
0.331276 -0.030579
0.334376 -0.030579
0.337475 -0.030579
0.340575 -0.030579
0.343674 -0.030579
0.346774 -0.030579
0.349874 -0.030579
0.352973 -0.030579
0.356073 -0.030579
0.359173 -0.030579
0.362272 -0.030579
0.365372 -0.030579
0.368471 -0.030579
0.371571 -0.030579
0.374671 -0.030579
0.377770 -0.030579
0.380870 -0.030579
0.383969 -0.030579
0.387069 -0.030579
0.390168 -0.030579
0.393268 -0.030579
0.396368 -0.030579
0.399467 -0.030579
0.402567 -0.030579
0.405666 -0.030579
0.408766 -0.030579
0.411866 -0.030579
0.414965 -0.030579
0.418065 -0.030579
0.421165 -0.030579
0.424264 -0.030579
0.427364 -0.030579
0.430463 -0.030579
0.433563 -0.030579
0.436663 -0.030579
0.439762 -0.030579
0.442862 -0.030579
0.445961 -0.030579
0.449061 -0.030579
0.452161 -0.030579
0.455260 -0.030579

0.455260 -0.030579
0.459063 -0.083391
0.462866 -0.163801
0.466668 -0.237805
0.470471 -0.301958
0.474274 -0.352329
0.478077 -0.384062
0.481879 -0.390336
0.485682 -0.359367
0.489485 -0.260761
0.493287 0.202252
0.497090 0.455036
0.500893 0.662867
0.504695 0.863766
0.508498 1.065105
0.512301 1.269170
0.516104 1.476635
0.519906 1.687526
0.523709 1.855331
0.527512 1.950511
0.531314 2.044420
0.535117 2.137009
0.538920 2.228236
0.542722 2.318066
0.546525 2.406472
0.550328 2.493437
0.554131 2.578952
0.557933 2.663022
0.561736 2.745660
0.565539 2.826894
0.569341 2.906762
0.573144 2.985318
0.576947 3.062630
0.580750 3.138778
0.584552 3.213859
0.588355 3.287985
0.592158 3.361284
0.595960 3.433899
0.599763 3.505989
0.603566 3.577729
0.607368 3.649310
0.611171 3.720936
0.614974 3.792829
0.618777 3.865221
0.622579 3.938359
0.626382 4.012500
0.630185 4.087913
0.633988 4.164870
0.637790 4.243653
0.641593 4.324543
0.645396 4.406720

0.645396 4.406720
0.646849 4.406621
0.648302 4.406370
0.649755 4.406040
0.651208 4.405681
0.652661 4.405322
0.654114 4.404980
0.655567 4.404667
0.657020 4.404390
0.658473 4.404155
0.659926 4.403967
0.661379 4.403829
0.662832 4.403743
0.664285 4.403709
0.665738 4.403728
0.667191 4.403799
0.668644 4.403919
0.670097 4.404084
0.671550 4.404289
0.673003 4.404529
0.674456 4.404795
0.675909 4.405076
0.677362 4.405360
0.678815 4.405626
0.680268 4.405852
0.681720 4.406004
0.683173 4.406053
0.684627 4.405986
0.686079 4.405818
0.687532 4.405580
