# End points of segments: 
#   0.00000000 0.09685090 0.20854700 0.30539790 0.41709400 0.54023750 0.63708840 0.74878450 0.84563540 0.95733150 1.08047490 1.20361840 1.32676180 
0.000000 -0.017292
0.001937 0.027538
0.003874 0.063436
0.005811 0.098879
0.007748 0.135920
0.009685 0.175327
0.011622 0.217595
0.013559 0.263067
0.015496 0.311970
0.017433 0.364429
0.019370 0.420484
0.021307 0.480102
0.023244 0.543188
0.025181 0.609599
0.027118 0.679144
0.029055 0.751602
0.030992 0.826719
0.032929 0.904221
0.034866 0.983812
0.036803 1.065185
0.038740 1.148021
0.040677 1.231996
0.042614 1.316780
0.044551 1.402045
0.046489 1.487468
0.048426 1.572727
0.050362 1.657514
0.052299 1.741530
0.054236 1.824491
0.056174 1.906132
0.058111 1.986206
0.060048 2.064492
0.061985 2.140794
0.063922 2.214943
0.065859 2.286804
0.067796 2.356275
0.069733 2.423292
0.071670 2.487828
0.073607 2.549901
0.075544 2.609567
0.077481 2.666931
0.079418 2.722141
0.081355 2.775390
0.083292 2.826917
0.085229 2.877003
0.087166 2.925969
0.089103 2.974174
0.091040 3.022005
0.092977 3.069873
0.094914 3.118205
0.096851 3.167428

0.096851 3.167428
0.099085 3.169198
0.101319 3.174483
0.103553 3.183219
0.105787 3.195299
0.108021 3.210580
0.110255 3.228885
0.112488 3.250011
0.114722 3.273734
0.116956 3.299816
0.119190 3.328015
0.121424 3.358087
0.123658 3.389795
0.125892 3.422916
0.128126 3.457249
0.130360 3.492612
0.132594 3.528856
0.134828 3.565862
0.137062 3.603546
0.139295 3.641862
0.141529 3.680802
0.143763 3.720396
0.145997 3.760709
0.148231 3.801846
0.150465 3.843943
0.152699 3.887165
0.154933 3.931703
0.157167 3.977766
0.159401 4.025578
0.161635 4.075365
0.163869 4.127351
0.166102 4.181747
0.168336 4.238738
0.170570 4.298477
0.172804 4.361068
0.175038 4.426554
0.177272 4.494902
0.179506 4.565989
0.181740 4.639579
0.183974 4.715305
0.186208 4.792636
0.188442 4.870852
0.190676 4.948999
0.192910 5.025845
0.195143 5.099832
0.197377 5.169039
0.199611 5.231174
0.201845 5.283640
0.204079 5.323731
0.206313 5.348977
0.208547 5.357608

0.208547 5.357608
0.210484 5.297492
0.212421 5.228038
0.214358 5.149642
0.216295 5.062800
0.218232 4.968103
0.220169 4.866242
0.222106 4.758007
0.224043 4.644284
0.225980 4.526057
0.227917 4.404401
0.229854 4.280482
0.231791 4.155558
0.233728 4.030975
0.235665 3.908171
0.237602 3.788668
0.239539 3.674077
0.241476 3.566079
0.243413 3.466414
0.245350 3.376849
0.247287 3.299136
0.249224 3.234940
0.251161 3.185766
0.253098 3.152850
0.255036 3.137061
0.256972 3.138794
0.258910 3.157884
0.260846 3.193552
0.262784 3.244375
0.264721 3.308291
0.266658 3.382626
0.268595 3.464146
0.270532 3.549165
0.272469 3.633740
0.274406 3.651223
0.276343 3.634232
0.278280 3.624768
0.280217 3.622075
0.282154 3.625260
0.284091 3.633336
0.286028 3.645255
0.287965 3.659949
0.289902 3.676363
0.291839 3.693486
0.293776 3.710377
0.295713 3.726187
0.297650 3.740172
0.299587 3.751711
0.301524 3.760309
0.303461 3.765612
0.305398 3.767404

0.305398 3.767404
0.307632 3.717348
0.309866 3.611330
0.312100 3.489427
0.314334 3.363939
0.316568 3.238981
0.318802 3.116374
0.321035 2.997131
0.323269 2.881917
0.325503 2.771212
0.327737 2.665373
0.329971 2.564666
0.332205 2.469270
0.334439 2.379280
0.336673 2.294710
0.338907 2.215487
0.341141 2.141454
0.343375 2.072371
0.345608 2.007919
0.347842 1.947706
0.350076 1.891277
0.352310 1.838129
0.354544 1.787720
0.356778 1.739486
0.359012 1.692853
0.361246 1.647254
0.363480 1.602139
0.365714 1.556987
0.367948 1.511313
0.370182 1.464677
0.372416 1.416689
0.374650 1.367009
0.376883 1.315351
0.379117 1.261483
0.381351 1.205225
0.383585 1.146450
0.385819 1.085079
0.388053 1.021077
0.390287 0.954457
0.392521 0.885267
0.394755 0.813595
0.396989 0.739562
0.399223 0.663319
0.401457 0.585040
0.403691 0.504926
0.405924 0.423193
0.408158 0.340069
0.410392 0.255781
0.412626 0.170506
0.414860 0.084072
0.417094 -0.017292

0.417094 -0.017292
0.419557 -0.017292
0.422020 -0.017292
0.424483 -0.017292
0.426945 -0.017292
0.429408 -0.017292
0.431871 -0.017292
0.434334 -0.017292
0.436797 -0.017292
0.439260 -0.017292
0.441723 -0.017292
0.444186 -0.017292
0.446648 -0.017292
0.449111 -0.017292
0.451574 -0.017292
0.454037 -0.017292
0.456500 -0.017292
0.458963 -0.017292
0.461426 -0.017292
0.463888 -0.017292
0.466351 -0.017292
0.468814 -0.017292
0.471277 -0.017292
0.473740 -0.017292
0.476203 -0.017292
0.478666 -0.017292
0.481129 -0.017292
0.483592 -0.017292
0.486054 -0.017292
0.488517 -0.017292
0.490980 -0.017292
0.493443 -0.017292
0.495906 -0.017292
0.498369 -0.017292
0.500832 -0.017292
0.503294 -0.017292
0.505757 -0.017292
0.508220 -0.017292
0.510683 -0.017292
0.513146 -0.017292
0.515609 -0.017292
0.518072 -0.017292
0.520535 -0.017292
0.522997 -0.017292
0.525460 -0.017292
0.527923 -0.017292
0.530386 -0.017292
0.532849 -0.017292
0.535312 -0.017292
0.537775 -0.017292
0.540238 -0.017292

0.540238 -0.017292
0.542175 0.027538
0.544111 0.063436
0.546049 0.098879
0.547986 0.135920
0.549923 0.175327
0.551860 0.217595
0.553797 0.263067
0.555734 0.311970
0.557671 0.364429
0.559608 0.420484
0.561545 0.480102
0.563482 0.543188
0.565419 0.609599
0.567356 0.679144
0.569293 0.751602
0.571230 0.826719
0.573167 0.904221
0.575104 0.983812
0.577041 1.065185
0.578978 1.148021
0.580915 1.231996
0.582852 1.316780
0.584789 1.402045
0.586726 1.487468
0.588663 1.572727
0.590600 1.657514
0.592537 1.741530
0.594474 1.824491
0.596411 1.906132
0.598348 1.986206
0.600285 2.064492
0.602222 2.140794
0.604159 2.214943
0.606096 2.286804
0.608033 2.356275
0.609970 2.423292
0.611907 2.487828
0.613844 2.549901
0.615781 2.609567
0.617718 2.666931
0.619655 2.722141
0.621592 2.775390
0.623529 2.826917
0.625466 2.877003
0.627403 2.925969
0.629340 2.974174
0.631277 3.022005
0.633214 3.069873
0.635151 3.118205
0.637088 3.167428

0.637088 3.167428
0.639322 3.169198
0.641556 3.174483
0.643790 3.183219
0.646024 3.195299
