# End points of segments: 
#   0.00000000 0.06776600 0.18152810 0.24929420 0.36305630 0.53244560 0.60021170 0.76960100 0.89510380 0.96286990 1.08837260 
0.000000 -0.035042
0.001355 -0.274266
0.002711 -0.319133
0.004066 -0.316103
0.005421 -0.282430
0.006777 -0.214905
0.008132 -0.037711
0.009487 0.231064
0.010843 0.289005
0.012198 0.324032
0.013553 0.358473
0.014908 0.392293
0.016264 0.425458
0.017619 0.457932
0.018974 0.489685
0.020330 0.520689
0.021685 0.550923
0.023040 0.580367
0.024396 0.609009
0.025751 0.636842
0.027106 0.663865
0.028462 0.690083
0.029817 0.715509
0.031172 0.740160
0.032528 0.764061
0.033883 0.787245
0.035238 0.809750
0.036594 0.831621
0.037949 0.852909
0.039304 0.873671
0.040660 0.893970
0.042015 0.913873
0.043370 0.933450
0.044726 0.952774
0.046081 0.971920
0.047436 0.990959
0.048792 1.009960
0.050147 1.028985
0.051502 1.048083
0.052858 1.067288
0.054213 1.086605
0.055568 1.106006
0.056924 1.125411
0.058279 1.144668
0.059634 1.163529
0.060989 1.181610
0.062345 1.198352
0.063700 1.212994
0.065055 1.224582
0.066411 1.232098
0.067766 1.234712

0.067766 1.234712
0.070041 1.234712
0.072317 1.234712
0.074592 1.234712
0.076867 1.234712
0.079142 1.234712
0.081418 1.234712
0.083693 1.234712
0.085968 1.234712
0.088243 1.234712
0.090518 1.234712
0.092794 1.234712
0.095069 1.234712
0.097344 1.234712
0.099619 1.234712
0.101895 1.234712
0.104170 1.234712
0.106445 1.234712
0.108720 1.234712
0.110996 1.234712
0.113271 1.234712
0.115546 1.234712
0.117821 1.234712
0.120097 1.234712
0.122372 1.234712
0.124647 1.234712
0.126922 1.234712
0.129198 1.234712
0.131473 1.234712
0.133748 1.234712
0.136023 1.234712
0.138298 1.234712
0.140574 1.234712
0.142849 1.234712
0.145124 1.234712
0.147399 1.234712
0.149675 1.234712
0.151950 1.234712
0.154225 1.234712
0.156500 1.234712
0.158776 1.234712
0.161051 1.234712
0.163326 1.234712
0.165601 1.234712
0.167877 1.234712
0.170152 1.234712
0.172427 1.234712
0.174702 1.234712
0.176978 1.234712
0.179253 1.234712
0.181528 1.234712

0.181528 1.234712
0.182883 1.232098
0.184239 1.224582
0.185594 1.212994
0.186949 1.198352
0.188305 1.181610
0.189660 1.163529
0.191015 1.144668
0.192371 1.125411
0.193726 1.106006
0.195081 1.086605
0.196437 1.067288
0.197792 1.048083
0.199147 1.028985
0.200503 1.009960
0.201858 0.990959
0.203213 0.971920
0.204569 0.952774
0.205924 0.933450
0.207279 0.913873
0.208635 0.893970
0.209990 0.873671
0.211345 0.852909
0.212700 0.831621
0.214056 0.809750
0.215411 0.787245
0.216767 0.764061
0.218122 0.740160
0.219477 0.715509
0.220832 0.690083
0.222188 0.663865
0.223543 0.636842
0.224898 0.609009
0.226254 0.580367
0.227609 0.550923
0.228964 0.520689
0.230320 0.489685
0.231675 0.457932
0.233030 0.425458
0.234386 0.392293
0.235741 0.358473
0.237096 0.324032
